,filepath,blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock
624,gtzan/genres_original/metal/metal.00024.wav,False,False,False,False,False,False,True,False,False,False
625,gtzan/genres_original/metal/metal.00025.wav,False,False,False,False,False,False,True,False,False,False
626,gtzan/genres_original/metal/metal.00026.wav,False,False,False,False,False,False,True,False,False,False
627,gtzan/genres_original/metal/metal.00027.wav,False,False,False,False,False,False,True,False,False,False
628,gtzan/genres_original/metal/metal.00028.wav,False,False,False,False,False,False,True,False,False,False
629,gtzan/genres_original/metal/metal.00029.wav,False,False,False,False,False,False,True,False,False,False
630,gtzan/genres_original/metal/metal.00030.wav,False,False,False,False,False,False,True,False,False,False
631,gtzan/genres_original/metal/metal.00031.wav,False,False,False,False,False,False,True,False,False,False
632,gtzan/genres_original/metal/metal.00032.wav,False,False,False,False,False,False,True,False,False,False
633,gtzan/genres_original/metal/metal.00033.wav,False,False,False,False,False,False,True,False,False,False
634,gtzan/genres_original/metal/metal.00034.wav,False,False,False,False,False,False,True,False,False,False
635,gtzan/genres_original/metal/metal.00035.wav,False,False,False,False,False,False,True,False,False,False
636,gtzan/genres_original/metal/metal.00036.wav,False,False,False,False,False,False,True,False,False,False
637,gtzan/genres_original/metal/metal.00037.wav,False,False,False,False,False,False,True,False,False,False
638,gtzan/genres_original/metal/metal.00038.wav,False,False,False,False,False,False,True,False,False,False
639,gtzan/genres_original/metal/metal.00039.wav,False,False,False,False,False,False,True,False,False,False
640,gtzan/genres_original/metal/metal.00040.wav,False,False,False,False,False,False,True,False,False,False
641,gtzan/genres_original/metal/metal.00041.wav,False,False,False,False,False,False,True,False,False,False
642,gtzan/genres_original/metal/metal.00042.wav,False,False,False,False,False,False,True,False,False,False
643,gtzan/genres_original/metal/metal.00043.wav,False,False,False,False,False,False,True,False,False,False
644,gtzan/genres_original/metal/metal.00044.wav,False,False,False,False,False,False,True,False,False,False
645,gtzan/genres_original/metal/metal.00045.wav,False,False,False,False,False,False,True,False,False,False
646,gtzan/genres_original/metal/metal.00046.wav,False,False,False,False,False,False,True,False,False,False
647,gtzan/genres_original/metal/metal.00047.wav,False,False,False,False,False,False,True,False,False,False
648,gtzan/genres_original/metal/metal.00048.wav,False,False,False,False,False,False,True,False,False,False
649,gtzan/genres_original/metal/metal.00049.wav,False,False,False,False,False,False,True,False,False,False
650,gtzan/genres_original/metal/metal.00050.wav,False,False,False,False,False,False,True,False,False,False
651,gtzan/genres_original/metal/metal.00051.wav,False,False,False,False,False,False,True,False,False,False
652,gtzan/genres_original/metal/metal.00052.wav,False,False,False,False,False,False,True,False,False,False
653,gtzan/genres_original/metal/metal.00053.wav,False,False,False,False,False,False,True,False,False,False
654,gtzan/genres_original/metal/metal.00054.wav,False,False,False,False,False,False,True,False,False,False
655,gtzan/genres_original/metal/metal.00055.wav,False,False,False,False,False,False,True,False,False,False
656,gtzan/genres_original/metal/metal.00056.wav,False,False,False,False,False,False,True,False,False,False
657,gtzan/genres_original/metal/metal.00057.wav,False,False,False,False,False,False,True,False,False,False
658,gtzan/genres_original/metal/metal.00058.wav,False,False,False,False,False,False,True,False,False,False
659,gtzan/genres_original/metal/metal.00059.wav,False,False,False,False,False,False,True,False,False,False
660,gtzan/genres_original/metal/metal.00060.wav,False,False,False,False,False,False,True,False,False,False
661,gtzan/genres_original/metal/metal.00061.wav,False,False,False,False,False,False,True,False,False,False
662,gtzan/genres_original/metal/metal.00062.wav,False,False,False,False,False,False,True,False,False,False
663,gtzan/genres_original/metal/metal.00063.wav,False,False,False,False,False,False,True,False,False,False
664,gtzan/genres_original/metal/metal.00064.wav,False,False,False,False,False,False,True,False,False,False
665,gtzan/genres_original/metal/metal.00065.wav,False,False,False,False,False,False,True,False,False,False
666,gtzan/genres_original/metal/metal.00066.wav,False,False,False,False,False,False,True,False,False,False
667,gtzan/genres_original/metal/metal.00067.wav,False,False,False,False,False,False,True,False,False,False
668,gtzan/genres_original/metal/metal.00068.wav,False,False,False,False,False,False,True,False,False,False
669,gtzan/genres_original/metal/metal.00069.wav,False,False,False,False,False,False,True,False,False,False
670,gtzan/genres_original/metal/metal.00070.wav,False,False,False,False,False,False,True,False,False,False
671,gtzan/genres_original/metal/metal.00071.wav,False,False,False,False,False,False,True,False,False,False
672,gtzan/genres_original/metal/metal.00072.wav,False,False,False,False,False,False,True,False,False,False
673,gtzan/genres_original/metal/metal.00073.wav,False,False,False,False,False,False,True,False,False,False
674,gtzan/genres_original/metal/metal.00074.wav,False,False,False,False,False,False,True,False,False,False
675,gtzan/genres_original/metal/metal.00075.wav,False,False,False,False,False,False,True,False,False,False
676,gtzan/genres_original/metal/metal.00076.wav,False,False,False,False,False,False,True,False,False,False
677,gtzan/genres_original/metal/metal.00077.wav,False,False,False,False,False,False,True,False,False,False
678,gtzan/genres_original/metal/metal.00078.wav,False,False,False,False,False,False,True,False,False,False
679,gtzan/genres_original/metal/metal.00079.wav,False,False,False,False,False,False,True,False,False,False
680,gtzan/genres_original/metal/metal.00080.wav,False,False,False,False,False,False,True,False,False,False
681,gtzan/genres_original/metal/metal.00081.wav,False,False,False,False,False,False,True,False,False,False
682,gtzan/genres_original/metal/metal.00082.wav,False,False,False,False,False,False,True,False,False,False
683,gtzan/genres_original/metal/metal.00083.wav,False,False,False,False,False,False,True,False,False,False
684,gtzan/genres_original/metal/metal.00084.wav,False,False,False,False,False,False,True,False,False,False
685,gtzan/genres_original/metal/metal.00085.wav,False,False,False,False,False,False,True,False,False,False
686,gtzan/genres_original/metal/metal.00086.wav,False,False,False,False,False,False,True,False,False,False
687,gtzan/genres_original/metal/metal.00087.wav,False,False,False,False,False,False,True,False,False,False
688,gtzan/genres_original/metal/metal.00088.wav,False,False,False,False,False,False,True,False,False,False
689,gtzan/genres_original/metal/metal.00089.wav,False,False,False,False,False,False,True,False,False,False
690,gtzan/genres_original/metal/metal.00090.wav,False,False,False,False,False,False,True,False,False,False
691,gtzan/genres_original/metal/metal.00091.wav,False,False,False,False,False,False,True,False,False,False
692,gtzan/genres_original/metal/metal.00092.wav,False,False,False,False,False,False,True,False,False,False
693,gtzan/genres_original/metal/metal.00093.wav,False,False,False,False,False,False,True,False,False,False
694,gtzan/genres_original/metal/metal.00094.wav,False,False,False,False,False,False,True,False,False,False
695,gtzan/genres_original/metal/metal.00095.wav,False,False,False,False,False,False,True,False,False,False
696,gtzan/genres_original/metal/metal.00096.wav,False,False,False,False,False,False,True,False,False,False
697,gtzan/genres_original/metal/metal.00097.wav,False,False,False,False,False,False,True,False,False,False
698,gtzan/genres_original/metal/metal.00098.wav,False,False,False,False,False,False,True,False,False,False
699,gtzan/genres_original/metal/metal.00099.wav,False,False,False,False,False,False,True,False,False,False
700,gtzan/genres_original/pop/pop.00000.wav,False,False,False,False,False,False,False,True,False,False
701,gtzan/genres_original/pop/pop.00001.wav,False,False,False,False,False,False,False,True,False,False
702,gtzan/genres_original/pop/pop.00002.wav,False,False,False,False,False,False,False,True,False,False
703,gtzan/genres_original/pop/pop.00003.wav,False,False,False,False,False,False,False,True,False,False
704,gtzan/genres_original/pop/pop.00004.wav,False,False,False,False,False,False,False,True,False,False
705,gtzan/genres_original/pop/pop.00005.wav,False,False,False,False,False,False,False,True,False,False
706,gtzan/genres_original/pop/pop.00006.wav,False,False,False,False,False,False,False,True,False,False
707,gtzan/genres_original/pop/pop.00007.wav,False,False,False,False,False,False,False,True,False,False
708,gtzan/genres_original/pop/pop.00008.wav,False,False,False,False,False,False,False,True,False,False
709,gtzan/genres_original/pop/pop.00009.wav,False,False,False,False,False,False,False,True,False,False
710,gtzan/genres_original/pop/pop.00010.wav,False,False,False,False,False,False,False,True,False,False
711,gtzan/genres_original/pop/pop.00011.wav,False,False,False,False,False,False,False,True,False,False
712,gtzan/genres_original/pop/pop.00012.wav,False,False,False,False,False,False,False,True,False,False
713,gtzan/genres_original/pop/pop.00013.wav,False,False,False,False,False,False,False,True,False,False
714,gtzan/genres_original/pop/pop.00014.wav,False,False,False,False,False,False,False,True,False,False
715,gtzan/genres_original/pop/pop.00015.wav,False,False,False,False,False,False,False,True,False,False
716,gtzan/genres_original/pop/pop.00016.wav,False,False,False,False,False,False,False,True,False,False
717,gtzan/genres_original/pop/pop.00017.wav,False,False,False,False,False,False,False,True,False,False
718,gtzan/genres_original/pop/pop.00018.wav,False,False,False,False,False,False,False,True,False,False
719,gtzan/genres_original/pop/pop.00019.wav,False,False,False,False,False,False,False,True,False,False
720,gtzan/genres_original/pop/pop.00020.wav,False,False,False,False,False,False,False,True,False,False
721,gtzan/genres_original/pop/pop.00021.wav,False,False,False,False,False,False,False,True,False,False
722,gtzan/genres_original/pop/pop.00022.wav,False,False,False,False,False,False,False,True,False,False
723,gtzan/genres_original/pop/pop.00023.wav,False,False,False,False,False,False,False,True,False,False
724,gtzan/genres_original/pop/pop.00024.wav,False,False,False,False,False,False,False,True,False,False
725,gtzan/genres_original/pop/pop.00025.wav,False,False,False,False,False,False,False,True,False,False
726,gtzan/genres_original/pop/pop.00026.wav,False,False,False,False,False,False,False,True,False,False
727,gtzan/genres_original/pop/pop.00027.wav,False,False,False,False,False,False,False,True,False,False
728,gtzan/genres_original/pop/pop.00028.wav,False,False,False,False,False,False,False,True,False,False
729,gtzan/genres_original/pop/pop.00029.wav,False,False,False,False,False,False,False,True,False,False
730,gtzan/genres_original/pop/pop.00030.wav,False,False,False,False,False,False,False,True,False,False
731,gtzan/genres_original/pop/pop.00031.wav,False,False,False,False,False,False,False,True,False,False
732,gtzan/genres_original/pop/pop.00032.wav,False,False,False,False,False,False,False,True,False,False
733,gtzan/genres_original/pop/pop.00033.wav,False,False,False,False,False,False,False,True,False,False
734,gtzan/genres_original/pop/pop.00034.wav,False,False,False,False,False,False,False,True,False,False
735,gtzan/genres_original/pop/pop.00035.wav,False,False,False,False,False,False,False,True,False,False
736,gtzan/genres_original/pop/pop.00036.wav,False,False,False,False,False,False,False,True,False,False
737,gtzan/genres_original/pop/pop.00037.wav,False,False,False,False,False,False,False,True,False,False
738,gtzan/genres_original/pop/pop.00038.wav,False,False,False,False,False,False,False,True,False,False
739,gtzan/genres_original/pop/pop.00039.wav,False,False,False,False,False,False,False,True,False,False
740,gtzan/genres_original/pop/pop.00040.wav,False,False,False,False,False,False,False,True,False,False
741,gtzan/genres_original/pop/pop.00041.wav,False,False,False,False,False,False,False,True,False,False
742,gtzan/genres_original/pop/pop.00042.wav,False,False,False,False,False,False,False,True,False,False
743,gtzan/genres_original/pop/pop.00043.wav,False,False,False,False,False,False,False,True,False,False
744,gtzan/genres_original/pop/pop.00044.wav,False,False,False,False,False,False,False,True,False,False
745,gtzan/genres_original/pop/pop.00045.wav,False,False,False,False,False,False,False,True,False,False
746,gtzan/genres_original/pop/pop.00046.wav,False,False,False,False,False,False,False,True,False,False
747,gtzan/genres_original/pop/pop.00047.wav,False,False,False,False,False,False,False,True,False,False
748,gtzan/genres_original/pop/pop.00048.wav,False,False,False,False,False,False,False,True,False,False
749,gtzan/genres_original/pop/pop.00049.wav,False,False,False,False,False,False,False,True,False,False
750,gtzan/genres_original/pop/pop.00050.wav,False,False,False,False,False,False,False,True,False,False
751,gtzan/genres_original/pop/pop.00051.wav,False,False,False,False,False,False,False,True,False,False
752,gtzan/genres_original/pop/pop.00052.wav,False,False,False,False,False,False,False,True,False,False
753,gtzan/genres_original/pop/pop.00053.wav,False,False,False,False,False,False,False,True,False,False
754,gtzan/genres_original/pop/pop.00054.wav,False,False,False,False,False,False,False,True,False,False
755,gtzan/genres_original/pop/pop.00055.wav,False,False,False,False,False,False,False,True,False,False
756,gtzan/genres_original/pop/pop.00056.wav,False,False,False,False,False,False,False,True,False,False
757,gtzan/genres_original/pop/pop.00057.wav,False,False,False,False,False,False,False,True,False,False
758,gtzan/genres_original/pop/pop.00058.wav,False,False,False,False,False,False,False,True,False,False
759,gtzan/genres_original/pop/pop.00059.wav,False,False,False,False,False,False,False,True,False,False
760,gtzan/genres_original/pop/pop.00060.wav,False,False,False,False,False,False,False,True,False,False
761,gtzan/genres_original/pop/pop.00061.wav,False,False,False,False,False,False,False,True,False,False
762,gtzan/genres_original/pop/pop.00062.wav,False,False,False,False,False,False,False,True,False,False
763,gtzan/genres_original/pop/pop.00063.wav,False,False,False,False,False,False,False,True,False,False
764,gtzan/genres_original/pop/pop.00064.wav,False,False,False,False,False,False,False,True,False,False
765,gtzan/genres_original/pop/pop.00065.wav,False,False,False,False,False,False,False,True,False,False
766,gtzan/genres_original/pop/pop.00066.wav,False,False,False,False,False,False,False,True,False,False
767,gtzan/genres_original/pop/pop.00067.wav,False,False,False,False,False,False,False,True,False,False
768,gtzan/genres_original/pop/pop.00068.wav,False,False,False,False,False,False,False,True,False,False
769,gtzan/genres_original/pop/pop.00069.wav,False,False,False,False,False,False,False,True,False,False
770,gtzan/genres_original/pop/pop.00070.wav,False,False,False,False,False,False,False,True,False,False
771,gtzan/genres_original/pop/pop.00071.wav,False,False,False,False,False,False,False,True,False,False
772,gtzan/genres_original/pop/pop.00072.wav,False,False,False,False,False,False,False,True,False,False
773,gtzan/genres_original/pop/pop.00073.wav,False,False,False,False,False,False,False,True,False,False
774,gtzan/genres_original/pop/pop.00074.wav,False,False,False,False,False,False,False,True,False,False
775,gtzan/genres_original/pop/pop.00075.wav,False,False,False,False,False,False,False,True,False,False
776,gtzan/genres_original/pop/pop.00076.wav,False,False,False,False,False,False,False,True,False,False
777,gtzan/genres_original/pop/pop.00077.wav,False,False,False,False,False,False,False,True,False,False
778,gtzan/genres_original/pop/pop.00078.wav,False,False,False,False,False,False,False,True,False,False
779,gtzan/genres_original/pop/pop.00079.wav,False,False,False,False,False,False,False,True,False,False
780,gtzan/genres_original/pop/pop.00080.wav,False,False,False,False,False,False,False,True,False,False
781,gtzan/genres_original/pop/pop.00081.wav,False,False,False,False,False,False,False,True,False,False
782,gtzan/genres_original/pop/pop.00082.wav,False,False,False,False,False,False,False,True,False,False
783,gtzan/genres_original/pop/pop.00083.wav,False,False,False,False,False,False,False,True,False,False
784,gtzan/genres_original/pop/pop.00084.wav,False,False,False,False,False,False,False,True,False,False
785,gtzan/genres_original/pop/pop.00085.wav,False,False,False,False,False,False,False,True,False,False
786,gtzan/genres_original/pop/pop.00086.wav,False,False,False,False,False,False,False,True,False,False
787,gtzan/genres_original/pop/pop.00087.wav,False,False,False,False,False,False,False,True,False,False
788,gtzan/genres_original/pop/pop.00088.wav,False,False,False,False,False,False,False,True,False,False
789,gtzan/genres_original/pop/pop.00089.wav,False,False,False,False,False,False,False,True,False,False
790,gtzan/genres_original/pop/pop.00090.wav,False,False,False,False,False,False,False,True,False,False
791,gtzan/genres_original/pop/pop.00091.wav,False,False,False,False,False,False,False,True,False,False
792,gtzan/genres_original/pop/pop.00092.wav,False,False,False,False,False,False,False,True,False,False
793,gtzan/genres_original/pop/pop.00093.wav,False,False,False,False,False,False,False,True,False,False
794,gtzan/genres_original/pop/pop.00094.wav,False,False,False,False,False,False,False,True,False,False
795,gtzan/genres_original/pop/pop.00095.wav,False,False,False,False,False,False,False,True,False,False
796,gtzan/genres_original/pop/pop.00096.wav,False,False,False,False,False,False,False,True,False,False
797,gtzan/genres_original/pop/pop.00097.wav,False,False,False,False,False,False,False,True,False,False
798,gtzan/genres_original/pop/pop.00098.wav,False,False,False,False,False,False,False,True,False,False
799,gtzan/genres_original/pop/pop.00099.wav,False,False,False,False,False,False,False,True,False,False
800,gtzan/genres_original/reggae/reggae.00000.wav,False,False,False,False,False,False,False,False,True,False
801,gtzan/genres_original/reggae/reggae.00001.wav,False,False,False,False,False,False,False,False,True,False
802,gtzan/genres_original/reggae/reggae.00002.wav,False,False,False,False,False,False,False,False,True,False
803,gtzan/genres_original/reggae/reggae.00003.wav,False,False,False,False,False,False,False,False,True,False
804,gtzan/genres_original/reggae/reggae.00004.wav,False,False,False,False,False,False,False,False,True,False
805,gtzan/genres_original/reggae/reggae.00005.wav,False,False,False,False,False,False,False,False,True,False
806,gtzan/genres_original/reggae/reggae.00006.wav,False,False,False,False,False,False,False,False,True,False
807,gtzan/genres_original/reggae/reggae.00007.wav,False,False,False,False,False,False,False,False,True,False
808,gtzan/genres_original/reggae/reggae.00008.wav,False,False,False,False,False,False,False,False,True,False
809,gtzan/genres_original/reggae/reggae.00009.wav,False,False,False,False,False,False,False,False,True,False
810,gtzan/genres_original/reggae/reggae.00010.wav,False,False,False,False,False,False,False,False,True,False
811,gtzan/genres_original/reggae/reggae.00011.wav,False,False,False,False,False,False,False,False,True,False
812,gtzan/genres_original/reggae/reggae.00012.wav,False,False,False,False,False,False,False,False,True,False
813,gtzan/genres_original/reggae/reggae.00013.wav,False,False,False,False,False,False,False,False,True,False
814,gtzan/genres_original/reggae/reggae.00014.wav,False,False,False,False,False,False,False,False,True,False
815,gtzan/genres_original/reggae/reggae.00015.wav,False,False,False,False,False,False,False,False,True,False
816,gtzan/genres_original/reggae/reggae.00016.wav,False,False,False,False,False,False,False,False,True,False
817,gtzan/genres_original/reggae/reggae.00017.wav,False,False,False,False,False,False,False,False,True,False
818,gtzan/genres_original/reggae/reggae.00018.wav,False,False,False,False,False,False,False,False,True,False
819,gtzan/genres_original/reggae/reggae.00019.wav,False,False,False,False,False,False,False,False,True,False
820,gtzan/genres_original/reggae/reggae.00020.wav,False,False,False,False,False,False,False,False,True,False
821,gtzan/genres_original/reggae/reggae.00021.wav,False,False,False,False,False,False,False,False,True,False
822,gtzan/genres_original/reggae/reggae.00022.wav,False,False,False,False,False,False,False,False,True,False
823,gtzan/genres_original/reggae/reggae.00023.wav,False,False,False,False,False,False,False,False,True,False
824,gtzan/genres_original/reggae/reggae.00024.wav,False,False,False,False,False,False,False,False,True,False
825,gtzan/genres_original/reggae/reggae.00025.wav,False,False,False,False,False,False,False,False,True,False
826,gtzan/genres_original/reggae/reggae.00026.wav,False,False,False,False,False,False,False,False,True,False
827,gtzan/genres_original/reggae/reggae.00027.wav,False,False,False,False,False,False,False,False,True,False
828,gtzan/genres_original/reggae/reggae.00028.wav,False,False,False,False,False,False,False,False,True,False
829,gtzan/genres_original/reggae/reggae.00029.wav,False,False,False,False,False,False,False,False,True,False
830,gtzan/genres_original/reggae/reggae.00030.wav,False,False,False,False,False,False,False,False,True,False
831,gtzan/genres_original/reggae/reggae.00031.wav,False,False,False,False,False,False,False,False,True,False
832,gtzan/genres_original/reggae/reggae.00032.wav,False,False,False,False,False,False,False,False,True,False
833,gtzan/genres_original/reggae/reggae.00033.wav,False,False,False,False,False,False,False,False,True,False
834,gtzan/genres_original/reggae/reggae.00034.wav,False,False,False,False,False,False,False,False,True,False
835,gtzan/genres_original/reggae/reggae.00035.wav,False,False,False,False,False,False,False,False,True,False
836,gtzan/genres_original/reggae/reggae.00036.wav,False,False,False,False,False,False,False,False,True,False
837,gtzan/genres_original/reggae/reggae.00037.wav,False,False,False,False,False,False,False,False,True,False
838,gtzan/genres_original/reggae/reggae.00038.wav,False,False,False,False,False,False,False,False,True,False
839,gtzan/genres_original/reggae/reggae.00039.wav,False,False,False,False,False,False,False,False,True,False
840,gtzan/genres_original/reggae/reggae.00040.wav,False,False,False,False,False,False,False,False,True,False
841,gtzan/genres_original/reggae/reggae.00041.wav,False,False,False,False,False,False,False,False,True,False
842,gtzan/genres_original/reggae/reggae.00042.wav,False,False,False,False,False,False,False,False,True,False
843,gtzan/genres_original/reggae/reggae.00043.wav,False,False,False,False,False,False,False,False,True,False
844,gtzan/genres_original/reggae/reggae.00044.wav,False,False,False,False,False,False,False,False,True,False
845,gtzan/genres_original/reggae/reggae.00045.wav,False,False,False,False,False,False,False,False,True,False
846,gtzan/genres_original/reggae/reggae.00046.wav,False,False,False,False,False,False,False,False,True,False
847,gtzan/genres_original/reggae/reggae.00047.wav,False,False,False,False,False,False,False,False,True,False
848,gtzan/genres_original/reggae/reggae.00048.wav,False,False,False,False,False,False,False,False,True,False
849,gtzan/genres_original/reggae/reggae.00049.wav,False,False,False,False,False,False,False,False,True,False
850,gtzan/genres_original/reggae/reggae.00050.wav,False,False,False,False,False,False,False,False,True,False
851,gtzan/genres_original/reggae/reggae.00051.wav,False,False,False,False,False,False,False,False,True,False
852,gtzan/genres_original/reggae/reggae.00052.wav,False,False,False,False,False,False,False,False,True,False
853,gtzan/genres_original/reggae/reggae.00053.wav,False,False,False,False,False,False,False,False,True,False
854,gtzan/genres_original/reggae/reggae.00054.wav,False,False,False,False,False,False,False,False,True,False
855,gtzan/genres_original/reggae/reggae.00055.wav,False,False,False,False,False,False,False,False,True,False
856,gtzan/genres_original/reggae/reggae.00056.wav,False,False,False,False,False,False,False,False,True,False
857,gtzan/genres_original/reggae/reggae.00057.wav,False,False,False,False,False,False,False,False,True,False
858,gtzan/genres_original/reggae/reggae.00058.wav,False,False,False,False,False,False,False,False,True,False
859,gtzan/genres_original/reggae/reggae.00059.wav,False,False,False,False,False,False,False,False,True,False
860,gtzan/genres_original/reggae/reggae.00060.wav,False,False,False,False,False,False,False,False,True,False
861,gtzan/genres_original/reggae/reggae.00061.wav,False,False,False,False,False,False,False,False,True,False
862,gtzan/genres_original/reggae/reggae.00062.wav,False,False,False,False,False,False,False,False,True,False
863,gtzan/genres_original/reggae/reggae.00063.wav,False,False,False,False,False,False,False,False,True,False
864,gtzan/genres_original/reggae/reggae.00064.wav,False,False,False,False,False,False,False,False,True,False
865,gtzan/genres_original/reggae/reggae.00065.wav,False,False,False,False,False,False,False,False,True,False
866,gtzan/genres_original/reggae/reggae.00066.wav,False,False,False,False,False,False,False,False,True,False
867,gtzan/genres_original/reggae/reggae.00067.wav,False,False,False,False,False,False,False,False,True,False
868,gtzan/genres_original/reggae/reggae.00068.wav,False,False,False,False,False,False,False,False,True,False
869,gtzan/genres_original/reggae/reggae.00069.wav,False,False,False,False,False,False,False,False,True,False
870,gtzan/genres_original/reggae/reggae.00070.wav,False,False,False,False,False,False,False,False,True,False
871,gtzan/genres_original/reggae/reggae.00071.wav,False,False,False,False,False,False,False,False,True,False
872,gtzan/genres_original/reggae/reggae.00072.wav,False,False,False,False,False,False,False,False,True,False
873,gtzan/genres_original/reggae/reggae.00073.wav,False,False,False,False,False,False,False,False,True,False
874,gtzan/genres_original/reggae/reggae.00074.wav,False,False,False,False,False,False,False,False,True,False
875,gtzan/genres_original/reggae/reggae.00075.wav,False,False,False,False,False,False,False,False,True,False
876,gtzan/genres_original/reggae/reggae.00076.wav,False,False,False,False,False,False,False,False,True,False
877,gtzan/genres_original/reggae/reggae.00077.wav,False,False,False,False,False,False,False,False,True,False
878,gtzan/genres_original/reggae/reggae.00078.wav,False,False,False,False,False,False,False,False,True,False
879,gtzan/genres_original/reggae/reggae.00079.wav,False,False,False,False,False,False,False,False,True,False
880,gtzan/genres_original/reggae/reggae.00080.wav,False,False,False,False,False,False,False,False,True,False
881,gtzan/genres_original/reggae/reggae.00081.wav,False,False,False,False,False,False,False,False,True,False
882,gtzan/genres_original/reggae/reggae.00082.wav,False,False,False,False,False,False,False,False,True,False
883,gtzan/genres_original/reggae/reggae.00083.wav,False,False,False,False,False,False,False,False,True,False
884,gtzan/genres_original/reggae/reggae.00084.wav,False,False,False,False,False,False,False,False,True,False
885,gtzan/genres_original/reggae/reggae.00085.wav,False,False,False,False,False,False,False,False,True,False
886,gtzan/genres_original/reggae/reggae.00086.wav,False,False,False,False,False,False,False,False,True,False
887,gtzan/genres_original/reggae/reggae.00087.wav,False,False,False,False,False,False,False,False,True,False
888,gtzan/genres_original/reggae/reggae.00088.wav,False,False,False,False,False,False,False,False,True,False
889,gtzan/genres_original/reggae/reggae.00089.wav,False,False,False,False,False,False,False,False,True,False
890,gtzan/genres_original/reggae/reggae.00090.wav,False,False,False,False,False,False,False,False,True,False
891,gtzan/genres_original/reggae/reggae.00091.wav,False,False,False,False,False,False,False,False,True,False
892,gtzan/genres_original/reggae/reggae.00092.wav,False,False,False,False,False,False,False,False,True,False
893,gtzan/genres_original/reggae/reggae.00093.wav,False,False,False,False,False,False,False,False,True,False
894,gtzan/genres_original/reggae/reggae.00094.wav,False,False,False,False,False,False,False,False,True,False
895,gtzan/genres_original/reggae/reggae.00095.wav,False,False,False,False,False,False,False,False,True,False
896,gtzan/genres_original/reggae/reggae.00096.wav,False,False,False,False,False,False,False,False,True,False
897,gtzan/genres_original/reggae/reggae.00097.wav,False,False,False,False,False,False,False,False,True,False
898,gtzan/genres_original/reggae/reggae.00098.wav,False,False,False,False,False,False,False,False,True,False
899,gtzan/genres_original/reggae/reggae.00099.wav,False,False,False,False,False,False,False,False,True,False
900,gtzan/genres_original/rock/rock.00000.wav,False,False,False,False,False,False,False,False,False,True
901,gtzan/genres_original/rock/rock.00001.wav,False,False,False,False,False,False,False,False,False,True
902,gtzan/genres_original/rock/rock.00002.wav,False,False,False,False,False,False,False,False,False,True
903,gtzan/genres_original/rock/rock.00003.wav,False,False,False,False,False,False,False,False,False,True
904,gtzan/genres_original/rock/rock.00004.wav,False,False,False,False,False,False,False,False,False,True
905,gtzan/genres_original/rock/rock.00005.wav,False,False,False,False,False,False,False,False,False,True
906,gtzan/genres_original/rock/rock.00006.wav,False,False,False,False,False,False,False,False,False,True
907,gtzan/genres_original/rock/rock.00007.wav,False,False,False,False,False,False,False,False,False,True
908,gtzan/genres_original/rock/rock.00008.wav,False,False,False,False,False,False,False,False,False,True
909,gtzan/genres_original/rock/rock.00009.wav,False,False,False,False,False,False,False,False,False,True
910,gtzan/genres_original/rock/rock.00010.wav,False,False,False,False,False,False,False,False,False,True
911,gtzan/genres_original/rock/rock.00011.wav,False,False,False,False,False,False,False,False,False,True
912,gtzan/genres_original/rock/rock.00012.wav,False,False,False,False,False,False,False,False,False,True
913,gtzan/genres_original/rock/rock.00013.wav,False,False,False,False,False,False,False,False,False,True
914,gtzan/genres_original/rock/rock.00014.wav,False,False,False,False,False,False,False,False,False,True
915,gtzan/genres_original/rock/rock.00015.wav,False,False,False,False,False,False,False,False,False,True
916,gtzan/genres_original/rock/rock.00016.wav,False,False,False,False,False,False,False,False,False,True
917,gtzan/genres_original/rock/rock.00017.wav,False,False,False,False,False,False,False,False,False,True
918,gtzan/genres_original/rock/rock.00018.wav,False,False,False,False,False,False,False,False,False,True
919,gtzan/genres_original/rock/rock.00019.wav,False,False,False,False,False,False,False,False,False,True
920,gtzan/genres_original/rock/rock.00020.wav,False,False,False,False,False,False,False,False,False,True
921,gtzan/genres_original/rock/rock.00021.wav,False,False,False,False,False,False,False,False,False,True
922,gtzan/genres_original/rock/rock.00022.wav,False,False,False,False,False,False,False,False,False,True
923,gtzan/genres_original/rock/rock.00023.wav,False,False,False,False,False,False,False,False,False,True
924,gtzan/genres_original/rock/rock.00024.wav,False,False,False,False,False,False,False,False,False,True
925,gtzan/genres_original/rock/rock.00025.wav,False,False,False,False,False,False,False,False,False,True
926,gtzan/genres_original/rock/rock.00026.wav,False,False,False,False,False,False,False,False,False,True
927,gtzan/genres_original/rock/rock.00027.wav,False,False,False,False,False,False,False,False,False,True
928,gtzan/genres_original/rock/rock.00028.wav,False,False,False,False,False,False,False,False,False,True
929,gtzan/genres_original/rock/rock.00029.wav,False,False,False,False,False,False,False,False,False,True
930,gtzan/genres_original/rock/rock.00030.wav,False,False,False,False,False,False,False,False,False,True
931,gtzan/genres_original/rock/rock.00031.wav,False,False,False,False,False,False,False,False,False,True
932,gtzan/genres_original/rock/rock.00032.wav,False,False,False,False,False,False,False,False,False,True
933,gtzan/genres_original/rock/rock.00033.wav,False,False,False,False,False,False,False,False,False,True
934,gtzan/genres_original/rock/rock.00034.wav,False,False,False,False,False,False,False,False,False,True
935,gtzan/genres_original/rock/rock.00035.wav,False,False,False,False,False,False,False,False,False,True
